t_ms,magnitude,coherence,score,fraction,peak_2s,gesture
1787851118035,0.0684,0.0000,0.0000,0.0000,0.4341,sideEyeCat
1787851118101,0.0699,0.0000,0.0000,0.0000,0.4341,sideEyeCat
1787851118168,0.1012,0.0000,0.0000,0.0000,0.4341,sideEyeCat
1787851118234,0.1201,0.0000,0.0000,0.0000,0.4341,sideEyeCat
1787851118301,0.1485,0.0000,0.0000,0.0000,0.4341,sideEyeCat
1787851118367,0.1745,0.0000,0.0000,0.0000,0.4341,sideEyeCat
1787851118434,0.2331,0.6857,0.1598,0.0000,0.4341,sideEyeCat
1787851118501,0.2852,0.5588,0.1593,0.0000,0.4341,sideEyeCat
1787851118567,0.3283,0.4024,0.1321,0.0000,0.4341,sideEyeCat
1787851118635,0.3220,0.6463,0.2081,0.0000,0.4341,sideEyeCat
1787851118701,0.2686,0.7292,0.1959,0.0000,0.4341,sideEyeCat
1787851118768,0.2162,0.8052,0.1741,0.0000,0.4341,sideEyeCat
1787851118833,0.1605,0.0000,0.0000,0.0000,0.4341,sideEyeCat
1787851118901,0.1233,0.0000,0.0000,0.0000,0.4341,sideEyeCat
1787851118967,0.1234,0.0000,0.0000,0.0000,0.4341,sideEyeCat
1787851119034,0.1210,0.0000,0.0000,0.0000,0.4341,sideEyeCat
1787851119136,0.2198,0.9819,0.2158,0.0000,0.4341,sideEyeCat
1787851119236,0.2543,0.8862,0.2254,0.0000,0.3042,sideEyeCat
1787851119336,0.2807,0.8162,0.2291,0.0000,0.3042,sideEyeCat
1787851119435,0.2490,0.7891,0.1965,0.0000,0.3042,sideEyeCat
1787851119535,0.2497,0.7208,0.1800,0.0000,0.3042,sideEyeCat
1787851119635,0.1495,0.0000,0.0000,0.0000,0.3042,sideEyeCat
1787851119735,0.1049,0.0000,0.0000,0.0000,0.2364,oneFingerUp
1787851119835,0.0838,0.0000,0.0000,0.0000,0.2291,oneFingerUp
1787851119935,0.0739,0.0000,0.0000,0.0000,0.2291,oneFingerUp
1787851120035,0.0534,0.0000,0.0000,0.0000,0.2291,oneFingerUp
1787851120135,0.0751,0.0000,0.0000,0.0000,0.2291,oneFingerUp
1787851120235,0.1195,0.0000,0.0000,0.0000,0.2291,oneFingerUp
1787851120334,0.1820,0.0000,0.0000,0.0000,0.2291,oneFingerUp
1787851120435,0.1254,0.0000,0.0000,0.0000,0.2291,oneFingerUp
1787851120532,0.1587,0.0000,0.0000,0.0000,0.2291,oneFingerUp
1787851120631,0.1794,0.8822,0.1583,0.0000,0.2291,oneFingerUp
1787851120735,0.1070,0.0000,0.0000,0.0000,0.2291,oneFingerUp
1787851120834,0.1587,0.0000,0.0000,0.0000,0.2291,oneFingerUp
1787851120935,0.1297,0.0000,0.0000,0.0000,0.2291,handStretchedOut
1787851121035,0.1327,0.0000,0.0000,0.0000,0.2291,handStretchedOut
1787851121135,0.0847,0.0000,0.0000,0.0000,0.2291,handStretchedOut
1787851121235,0.0724,0.0000,0.0000,0.0000,0.2291,handStretchedOut
1787851121334,0.1062,0.0000,0.0000,0.0000,0.2291,handStretchedOut
1787851121435,0.2036,0.0000,0.0000,0.0000,0.1965,handStretchedOut
1787851121535,0.2844,0.5845,0.1663,0.0000,0.1800,handStretchedOut
1787851121635,0.3135,0.7516,0.2356,0.0000,0.2356,handStretchedOut
1787851121731,0.2250,0.0000,0.0000,0.0000,0.2356,handStretchedOut
1787851121834,0.1022,0.0000,0.0000,0.0000,0.2356,handStretchedOut
1787851121935,0.2130,0.9146,0.1948,0.0000,0.2356,handStretchedOut
1787851122034,0.3732,0.8026,0.2995,0.0000,0.2995,handStretchedOut
1787851122135,0.2292,0.8252,0.1891,0.0000,0.2995,handStretchedOut
1787851122235,0.2540,0.4892,0.1243,0.0000,0.2995,handStretchedOut
1787851122334,0.3964,0.5316,0.2107,0.0000,0.2995,handStretchedOut
1787851122400,0.2841,0.7367,0.2093,0.0000,0.2995,handStretchedOut
1787851122467,0.2332,0.0000,0.0000,0.0000,0.2995,handStretchedOut
1787851122534,0.2361,1.0000,0.2361,0.0000,0.2995,handStretchedOut
1787851122599,0.1960,0.0000,0.0000,0.0000,0.2995,sideEyeCat
1787851122667,0.1205,0.0000,0.0000,0.0000,0.2995,sideEyeCat
1787851122733,0.0684,0.0000,0.0000,0.0000,0.2995,sideEyeCat
1787851122800,0.0589,0.0000,0.0000,0.0000,0.2995,sideEyeCat
1787851122867,0.0803,0.0000,0.0000,0.0000,0.2995,sideEyeCat
1787851122933,0.0700,0.0000,0.0000,0.0000,0.2995,sideEyeCat
1787851123000,0.0672,0.0000,0.0000,0.0000,0.2995,sideEyeCat
1787851123066,0.0640,0.0000,0.0000,0.0000,0.2995,sideEyeCat
1787851123134,0.0777,0.0000,0.0000,0.0000,0.2995,sideEyeCat
1787851123200,0.1017,0.0000,0.0000,0.0000,0.2995,sideEyeCat
1787851123267,0.1068,0.0000,0.0000,0.0000,0.2995,sideEyeCat
1787851123334,0.0851,0.0000,0.0000,0.0000,0.2995,sideEyeCat
1787851123400,0.0654,0.0000,0.0000,0.0000,0.2995,sideEyeCat
1787851123466,0.0569,0.0000,0.0000,0.0000,0.2995,sideEyeCat
1787851123533,0.0427,0.0000,0.0000,0.0000,0.2995,sideEyeCat
1787851123600,0.0353,0.0000,0.0000,0.0000,0.2995,sideEyeCat
1787851123667,0.0295,0.0000,0.0000,0.0000,0.2995,sideEyeCat
1787851123734,0.0481,0.0000,0.0000,0.0000,0.2995,sideEyeCat
1787851123800,0.0675,0.0000,0.0000,0.0000,0.2995,sideEyeCat
1787851123867,0.0702,0.0000,0.0000,0.0000,0.2995,sideEyeCat
1787851123933,0.0657,0.0000,0.0000,0.0000,0.2995,sideEyeCat
1787851124000,0.0682,0.0000,0.0000,0.0000,0.2995,sideEyeCat
1787851124065,0.0587,0.0000,0.0000,0.0000,0.2361,sideEyeCat
1787851124133,0.0488,0.0000,0.0000,0.0000,0.2361,sideEyeCat
1787851124200,0.0532,0.0000,0.0000,0.0000,0.2361,sideEyeCat
1787851124266,0.0532,0.0000,0.0000,0.0000,0.2361,sideEyeCat
1787851124333,0.0675,0.0000,0.0000,0.0000,0.2361,sideEyeCat
1787851124400,0.0651,0.0000,0.0000,0.0000,0.2361,sideEyeCat
1787851124466,0.0738,0.0000,0.0000,0.0000,0.2361,sideEyeCat
1787851124533,0.0870,0.0000,0.0000,0.0000,0.2361,sideEyeCat
1787851124600,0.0979,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851124667,0.0959,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851124732,0.0881,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851124800,0.0829,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851124866,0.0819,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851124933,0.0651,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851125000,0.0484,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851125065,0.0571,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851125133,0.0790,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851125200,0.0969,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851125266,0.1111,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851125333,0.0986,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851125399,0.0904,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851125466,0.0654,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851125533,0.0430,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851125600,0.0600,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851125667,0.0666,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851125732,0.0718,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851125800,0.0629,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851125866,0.0677,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851125933,0.0632,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851125997,0.0708,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851126063,0.0731,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851126130,0.0782,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851126196,0.0702,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851126263,0.0673,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851126333,0.0588,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851126399,0.0557,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851126466,0.0503,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851126533,0.0398,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851126598,0.0474,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851126662,0.0469,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851126729,0.0442,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851126796,0.0394,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851126862,0.0398,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851126933,0.0576,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851126998,0.0490,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851127066,0.0666,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851127132,0.0885,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851127199,0.1076,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851127265,0.0900,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851127332,0.0698,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851127399,0.0550,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851127466,0.0495,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851127531,0.0439,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851127599,0.0441,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851127666,0.0611,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851127732,0.0721,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851127796,0.0658,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851127866,0.0793,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851127932,0.0915,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851127999,0.0928,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851128065,0.0977,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851128132,0.1255,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851128199,0.1042,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851128265,0.1040,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851128331,0.1248,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851128398,0.1553,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851128465,0.1714,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851128532,0.1809,1.0000,0.1809,0.0000,0.1809,default
1787851128598,0.1635,0.0000,0.0000,0.0000,0.1809,default
1787851128666,0.1478,0.0000,0.0000,0.0000,0.1809,default
1787851128730,0.1309,0.0000,0.0000,0.0000,0.1809,default
1787851128795,0.1269,0.0000,0.0000,0.0000,0.1809,default
1787851128862,0.1394,0.0000,0.0000,0.0000,0.1809,default
1787851128929,0.1321,0.0000,0.0000,0.0000,0.1809,default
1787851128999,0.1262,0.0000,0.0000,0.0000,0.1809,default
1787851129064,0.1118,0.0000,0.0000,0.0000,0.1809,default
1787851129131,0.0874,0.0000,0.0000,0.0000,0.1809,default
1787851129199,0.0736,0.0000,0.0000,0.0000,0.1809,default
1787851129265,0.1261,0.0000,0.0000,0.0000,0.1809,default
1787851129332,0.2101,0.0000,0.0000,0.0000,0.1809,default
1787851129398,0.2418,0.5845,0.1413,0.0000,0.1809,default
1787851129465,0.2203,0.6728,0.1482,0.0000,0.1809,default
1787851129530,0.1843,0.0000,0.0000,0.0000,0.1809,default
1787851129598,0.1198,0.0000,0.0000,0.0000,0.1809,default
1787851129664,0.0815,0.0000,0.0000,0.0000,0.1809,sideEyeCat
1787851129732,0.0722,0.0000,0.0000,0.0000,0.1809,sideEyeCat
1787851129798,0.0561,0.0000,0.0000,0.0000,0.1809,sideEyeCat
1787851129864,0.0672,0.0000,0.0000,0.0000,0.1809,sideEyeCat
1787851129931,0.0902,0.0000,0.0000,0.0000,0.1809,sideEyeCat
1787851129999,0.0946,0.0000,0.0000,0.0000,0.1809,sideEyeCat
1787851130064,0.1038,0.0000,0.0000,0.0000,0.1809,sideEyeCat
1787851130131,0.1358,0.0000,0.0000,0.0000,0.1809,sideEyeCat
1787851130197,0.1318,0.0000,0.0000,0.0000,0.1809,sideEyeCat
1787851130264,0.1186,0.0000,0.0000,0.0000,0.1809,sideEyeCat
1787851130332,0.0987,0.0000,0.0000,0.0000,0.1809,sideEyeCat
1787851130396,0.0889,0.0000,0.0000,0.0000,0.1809,sideEyeCat
1787851130464,0.0733,0.0000,0.0000,0.0000,0.1809,sideEyeCat
1787851130531,0.0721,0.0000,0.0000,0.0000,0.1809,sideEyeCat
1787851130597,0.0464,0.0000,0.0000,0.0000,0.1482,sideEyeCat
1787851130665,0.0503,0.0000,0.0000,0.0000,0.1482,sideEyeCat
1787851130731,0.0596,0.0000,0.0000,0.0000,0.1482,sideEyeCat
1787851130797,0.0744,0.0000,0.0000,0.0000,0.1482,sideEyeCat
1787851130865,0.1492,0.0000,0.0000,0.0000,0.1482,sideEyeCat
1787851130931,0.2026,0.5020,0.1017,0.0000,0.1482,sideEyeCat
1787851130998,0.2417,0.6888,0.1665,0.0000,0.1665,sideEyeCat
1787851131064,0.1935,0.0000,0.0000,0.0000,0.1665,sideEyeCat
1787851131132,0.1324,0.0000,0.0000,0.0000,0.1665,sideEyeCat
1787851131197,0.0799,0.0000,0.0000,0.0000,0.1665,sideEyeCat
1787851131264,0.0528,0.0000,0.0000,0.0000,0.1665,sideEyeCat
1787851131330,0.0521,0.0000,0.0000,0.0000,0.1665,sideEyeCat
1787851131397,0.0327,0.0000,0.0000,0.0000,0.1665,sideEyeCat
1787851131464,0.0461,0.0000,0.0000,0.0000,0.1665,sideEyeCat
1787851131530,0.0353,0.0000,0.0000,0.0000,0.1665,sideEyeCat
1787851131598,0.0258,0.0000,0.0000,0.0000,0.1665,sideEyeCat
1787851131661,0.0320,0.0000,0.0000,0.0000,0.1665,sideEyeCat
1787851131727,0.0391,0.0000,0.0000,0.0000,0.1665,sideEyeCat
1787851131795,0.0316,0.0000,0.0000,0.0000,0.1665,sideEyeCat
1787851131864,0.0333,0.0000,0.0000,0.0000,0.1665,sideEyeCat
1787851131931,0.0310,0.0000,0.0000,0.0000,0.1665,sideEyeCat
1787851131998,0.0299,0.0000,0.0000,0.0000,0.1665,sideEyeCat
1787851132064,0.0277,0.0000,0.0000,0.0000,0.1665,sideEyeCat
1787851132130,0.0358,0.0000,0.0000,0.0000,0.1665,sideEyeCat
1787851132197,0.0512,0.0000,0.0000,0.0000,0.1665,sideEyeCat
1787851132264,0.0492,0.0000,0.0000,0.0000,0.1665,sideEyeCat
1787851132328,0.0511,0.0000,0.0000,0.0000,0.1665,sideEyeCat
1787851132430,0.0602,0.0000,0.0000,0.0000,0.1665,sideEyeCat
1787851132497,0.0525,0.0000,0.0000,0.0000,0.1665,sideEyeCat
1787851132563,0.0546,0.0000,0.0000,0.0000,0.1665,sideEyeCat
1787851132630,0.0519,0.0000,0.0000,0.0000,0.1665,sideEyeCat
1787851132696,0.0613,0.0000,0.0000,0.0000,0.1665,sideEyeCat
1787851132763,0.0746,0.0000,0.0000,0.0000,0.1665,sideEyeCat
1787851132829,0.1130,0.0000,0.0000,0.0000,0.1665,sideEyeCat
1787851132897,0.1475,0.0000,0.0000,0.0000,0.1665,sideEyeCat
1787851132964,0.2161,0.0000,0.0000,0.0000,0.1665,sideEyeCat
1787851133030,0.2481,1.0000,0.2481,0.0000,0.2481,sideEyeCat
1787851133097,0.2201,0.9638,0.2122,0.0000,0.2481,sideEyeCat
1787851133165,0.1505,0.0000,0.0000,0.0000,0.2481,sideEyeCat
1787851133227,0.0964,0.0000,0.0000,0.0000,0.2481,sideEyeCat
1787851133293,0.0639,0.0000,0.0000,0.0000,0.2481,sideEyeCat
1787851133360,0.0769,0.0000,0.0000,0.0000,0.2481,sideEyeCat
1787851133429,0.0868,0.0000,0.0000,0.0000,0.2481,sideEyeCat
1787851133497,0.1028,0.0000,0.0000,0.0000,0.2481,sideEyeCat
1787851133563,0.1003,0.0000,0.0000,0.0000,0.2481,sideEyeCat
1787851133629,0.1067,0.0000,0.0000,0.0000,0.2481,sideEyeCat
1787851133693,0.0985,0.0000,0.0000,0.0000,0.2481,sideEyeCat
1787851133760,0.0716,0.0000,0.0000,0.0000,0.2481,sideEyeCat
1787851133826,0.0682,0.0000,0.0000,0.0000,0.2481,sideEyeCat
1787851133893,0.0793,0.0000,0.0000,0.0000,0.2481,sideEyeCat
1787851133962,0.0851,0.0000,0.0000,0.0000,0.2481,sideEyeCat
1787851134029,0.0753,0.0000,0.0000,0.0000,0.2481,sideEyeCat
1787851134096,0.0875,0.0000,0.0000,0.0000,0.2481,sideEyeCat
1787851134163,0.0777,0.0000,0.0000,0.0000,0.2481,sideEyeCat
1787851134229,0.0745,0.0000,0.0000,0.0000,0.2481,sideEyeCat
1787851134295,0.0645,0.0000,0.0000,0.0000,0.2481,sideEyeCat
1787851134362,0.0474,0.0000,0.0000,0.0000,0.2481,sideEyeCat
1787851134429,0.0457,0.0000,0.0000,0.0000,0.2481,sideEyeCat
1787851134495,0.0406,0.0000,0.0000,0.0000,0.2481,sideEyeCat
1787851134563,0.0543,0.0000,0.0000,0.0000,0.2481,sideEyeCat
1787851134629,0.0479,0.0000,0.0000,0.0000,0.2481,sideEyeCat
1787851134697,0.0572,0.0000,0.0000,0.0000,0.2481,sideEyeCat
1787851134762,0.0628,0.0000,0.0000,0.0000,0.2481,sideEyeCat
1787851134828,0.0695,0.0000,0.0000,0.0000,0.2481,sideEyeCat
1787851134896,0.0590,0.0000,0.0000,0.0000,0.2481,sideEyeCat
1787851134962,0.0585,0.0000,0.0000,0.0000,0.2481,sideEyeCat
1787851135029,0.0515,0.0000,0.0000,0.0000,0.2481,sideEyeCat
1787851135096,0.0406,0.0000,0.0000,0.0000,0.2122,sideEyeCat
1787851135163,0.0478,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851135229,0.0546,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851135296,0.0559,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851135362,0.0418,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851135429,0.0419,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851135496,0.0392,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851135562,0.0734,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851135629,0.0638,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851135696,0.0839,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851135763,0.0885,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851135829,0.0948,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851135895,0.0915,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851135960,0.1177,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1787851136026,0.1589,1.0000,0.1589,0.0000,0.1589,sideEyeCat
1787851136096,0.2159,1.0000,0.2159,0.0000,0.2159,sideEyeCat
1787851136163,0.3153,0.9992,0.3150,0.0000,0.3150,sideEyeCat
1787851136228,0.3810,0.9985,0.3804,0.0000,0.3804,sideEyeCat
1787851136295,0.4564,1.0000,0.4564,0.0000,0.4564,sideEyeCat
1787851136359,0.4837,0.9978,0.4826,0.0000,0.4826,sideEyeCat
1787851136428,0.4958,0.9994,0.4955,0.0000,0.4955,sideEyeCat
1787851136495,0.5079,1.0000,0.5079,0.0000,0.5079,sideEyeCat
1787851136561,0.4898,0.9924,0.4861,0.0000,0.5079,sideEyeCat
1787851136629,0.4679,0.9789,0.4580,0.0000,0.5079,sideEyeCat
1787851136693,0.4247,0.9994,0.4245,0.0000,0.5079,sideEyeCat
1787851136762,0.3289,0.9532,0.3135,0.0000,0.5079,sideEyeCat
1787851136828,0.2203,0.9902,0.2182,0.0000,0.5079,sideEyeCat
1787851136929,0.1743,0.4940,0.0861,0.0000,0.5079,sideEyeCat
1787851137029,0.2750,0.9983,0.2745,0.0000,0.5079,sideEyeCat
1787851137096,0.3654,0.9998,0.3653,0.0000,0.5079,sideEyeCat
1787851137162,0.4900,0.9502,0.4656,0.0000,0.5079,sideEyeCat
1787851137229,0.5767,0.9987,0.5760,0.0000,0.5760,sideEyeCat
1787851137295,0.6119,0.9337,0.5714,0.0000,0.5760,sideEyeCat
1787851137362,0.6377,0.9996,0.6375,0.0000,0.6375,sideEyeCat
1787851137427,0.6967,1.0000,0.6967,0.0000,0.6967,sideEyeCat
1787851137495,0.7009,0.9946,0.6971,0.0000,0.6971,sideEyeCat
1787851137560,0.6869,1.0000,0.6869,0.0000,0.6971,sideEyeCat
1787851137628,0.6013,0.9491,0.5707,0.0000,0.6971,sideEyeCat
1787851137695,0.4715,1.0000,0.4715,0.0000,0.6971,sideEyeCat
1787851137761,0.3965,0.9373,0.3717,0.0000,0.6971,sideEyeCat
1787851137828,0.3607,1.0000,0.3607,0.0000,0.6971,sideEyeCat
1787851137895,0.3151,0.9034,0.2847,0.0000,0.6971,sideEyeCat
1787851137961,0.2052,1.0000,0.2052,0.0000,0.6971,sideEyeCat
1787851138027,0.1523,0.0000,0.0000,0.0000,0.6971,sideEyeCat
1787851138094,0.1137,0.0000,0.0000,0.0000,0.6971,default
1787851138161,0.1069,0.0000,0.0000,0.0000,0.6971,default
1787851138228,0.0868,0.0000,0.0000,0.0000,0.6971,default
1787851138294,0.0641,0.0000,0.0000,0.0000,0.6971,default
1787851138361,0.0612,0.0000,0.0000,0.0000,0.6971,default
1787851138429,0.0649,0.0000,0.0000,0.0000,0.6971,default
1787851138494,0.0643,0.0000,0.0000,0.0000,0.6971,default
1787851138561,0.0552,0.0000,0.0000,0.0000,0.6971,default
1787851138626,0.0481,0.0000,0.0000,0.0000,0.6971,default
1787851138694,0.0414,0.0000,0.0000,0.0000,0.6971,sideEyeCat
1787851138761,0.0518,0.0000,0.0000,0.0000,0.6971,sideEyeCat
1787851138828,0.0690,0.0000,0.0000,0.0000,0.6971,sideEyeCat
1787851138894,0.0686,0.0000,0.0000,0.0000,0.6971,sideEyeCat
1787851138961,0.0930,0.0000,0.0000,0.0000,0.6971,sideEyeCat
1787851139028,0.1436,0.0000,0.0000,0.0000,0.6971,sideEyeCat
1787851139095,0.1995,1.0000,0.1995,0.0000,0.6971,sideEyeCat
1787851139161,0.2646,1.0000,0.2646,0.0000,0.6971,sideEyeCat
1787851139227,0.3389,0.9994,0.3387,0.0000,0.6971,sideEyeCat
1787851139294,0.3352,0.9519,0.3190,0.0000,0.6971,sideEyeCat
1787851139361,0.3538,0.7683,0.2719,0.0000,0.6971,sideEyeCat
1787851139427,0.3629,0.5655,0.2052,0.0000,0.6971,sideEyeCat
1787851139495,0.4161,0.7012,0.2917,0.0000,0.6869,sideEyeCat
1787851139560,0.5008,1.0000,0.5008,0.0000,0.5707,sideEyeCat
1787851139627,0.7850,0.9623,0.7554,0.0000,0.7554,sideEyeCat
1787851139694,1.0518,0.9998,1.0516,0.0294,1.0516,sideEyeCat
1787851139760,1.2786,0.9953,1.2727,0.0588,1.2727,sideEyeCat
1787851139827,1.5853,0.9993,1.5842,0.0882,1.5842,sideEyeCat
1787851139894,1.9932,1.0000,1.9932,0.1176,1.9932,sideEyeCat
1787851139995,2.1548,0.9870,2.1268,0.1515,2.1268,sideEyeCat
1787851140094,2.5558,0.9997,2.5550,0.1818,2.5550,sideEyeCat
1787851140195,1.4222,1.0000,1.4222,0.2188,2.5550,sideEyeCat
1787851140294,1.0851,0.9858,1.0697,0.2500,2.5550,sideEyeCat
1787851140394,0.9227,0.9141,0.8434,0.2903,2.5550,sideEyeCat
1787851140494,0.8386,0.8066,0.6764,0.3226,2.5550,sideEyeCat
1787851140561,0.5260,0.7284,0.3832,0.3226,2.5550,sideEyeCat
1787851140661,0.7232,0.6107,0.4417,0.3333,2.5550,sideEyeCat
1787851140757,0.6146,0.4895,0.3009,0.3333,2.5550,sideEyeCat
1787851140826,0.5813,0.5977,0.3474,0.3333,2.5550,sideEyeCat
1787851140927,0.9167,0.5717,0.5241,0.3793,2.5550,sideEyeCat
1787851141027,1.0392,0.5076,0.5275,0.4138,2.5550,sideEyeCat
1787851141128,1.0745,0.6077,0.6530,0.4643,2.5550,sideEyeCat
1787851141227,1.5994,0.6845,1.0948,0.5000,2.5550,sideEyeCat
1787851141327,1.6126,0.6346,1.0234,0.5556,2.5550,sideEyeCat
1787851141427,1.7075,0.4702,0.8028,0.6154,2.5550,sideEyeCat
1787851141493,1.4699,0.3799,0.5584,0.6296,2.5550,sideEyeCat
1787851141557,1.5625,0.4842,0.7566,0.6667,2.5550,sideEyeCat
1787851141660,2.2677,0.4747,1.0765,0.7308,2.5550,sideEyeCat
1787851141796,2.4263,0.5331,1.2935,0.8000,2.5550,spinCat
1787851141893,1.5174,0.6612,1.0033,0.8400,2.5550,spinCat
1787851141991,0.5319,0.9636,0.5125,0.7917,2.5550,spinCat
1787851142090,0.3674,0.0000,0.0000,0.7500,2.5550,spinCat
1787851142156,0.2333,0.0000,0.0000,0.7083,1.4222,spinCat
1787851142225,0.2382,0.0000,0.0000,0.6667,1.2935,spinCat
1787851142292,0.3364,1.0000,0.3364,0.6400,1.2935,spinCat
1787851142356,0.3095,0.6957,0.2153,0.6000,1.2935,spinCat
1787851142426,0.2517,1.0000,0.2517,0.5600,1.2935,spinCat
1787851142492,0.2753,0.6948,0.1913,0.5385,1.2935,spinCat
1787851142556,0.3173,0.9998,0.3172,0.5000,1.2935,spinCat
1787851142626,0.3212,0.3118,0.1001,0.4615,1.2935,spinCat
1787851142692,0.2839,0.3787,0.1075,0.4444,1.2935,spinCat
1787851142756,0.5356,0.9991,0.5351,0.4074,1.2935,spinCat
1787851142826,0.3963,0.4918,0.1949,0.4074,1.2935,default
1787851142893,0.3758,1.0000,0.3758,0.4074,1.2935,default
1787851142955,0.2986,0.4705,0.1405,0.3929,1.2935,default
1787851143026,0.2271,1.0000,0.2271,0.4074,1.2935,default
1787851143092,0.1531,0.0000,0.0000,0.3929,1.2935,default
1787851143156,0.0975,0.0000,0.0000,0.3571,1.2935,default
1787851143226,0.0902,0.0000,0.0000,0.3448,1.2935,default
1787851143292,0.1540,0.0000,0.0000,0.3103,1.2935,default
1787851143356,0.1800,0.0000,0.0000,0.2759,1.2935,sideEyeCat
1787851143424,0.1813,0.0000,0.0000,0.2667,1.2935,sideEyeCat
1787851143493,0.1790,0.0000,0.0000,0.2333,1.2935,sideEyeCat
1787851143555,0.1842,0.0000,0.0000,0.2000,1.2935,sideEyeCat
1787851143626,0.1619,0.0000,0.0000,0.1935,1.2935,sideEyeCat
1787851143692,0.1356,0.0000,0.0000,0.1613,1.2935,sideEyeCat
1787851143755,0.1150,0.0000,0.0000,0.1290,1.2935,sideEyeCat
1787851143825,0.0868,0.0000,0.0000,0.0968,1.0033,default
1787851143893,0.0515,0.0000,0.0000,0.0645,1.0033,default
1787851143955,0.0965,0.0000,0.0000,0.0625,0.5351,default
1787851144026,0.1312,0.0000,0.0000,0.0312,0.5351,default
1787851144092,0.1575,1.0000,0.1575,0.0303,0.5351,default
1787851144157,0.1367,0.0000,0.0000,0.0000,0.5351,default
